Seed,Feature Type,Label,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Weight Norm,Cosine Sim Input-Recons,Cosine Sim Input-Diff,Cosine Sim Recons-Diff
0,sae_input,target,0.6887807250022888,0.924488365650177,1.305005669593811,0.8929576873779297,2.896379232406616,0.6824065446853638,0.40682482719421387,-0.023207180202007294
0,sae_recons,target,1.0572062730789185,0.885673999786377,1.6562570333480835,0.8788732290267944,2.9303672313690186,0.6824065446853638,0.40682482719421387,-0.023207180202007294
0,sae_diff,target,0.11873813718557358,0.9633027911186218,0.38123589754104614,0.9211267232894897,3.1191165447235107,0.6824065446853638,0.40682482719421387,-0.023207180202007294
1,sae_input,target,0.7672651410102844,0.9110797643661499,1.1008145809173584,0.8985915184020996,2.758866786956787,0.646652340888977,0.4165054261684418,-0.013399291783571243
1,sae_recons,target,1.2162195444107056,0.9004940390586853,1.1775717735290527,0.9154929518699646,2.6374874114990234,0.646652340888977,0.4165054261684418,-0.013399291783571243
1,sae_diff,target,0.09868484735488892,0.9710656404495239,0.32780665159225464,0.9492957592010498,3.108646869659424,0.646652340888977,0.4165054261684418,-0.013399291783571243
2,sae_input,target,0.8827017545700073,0.9209597706794739,1.8194386959075928,0.8676056265830994,3.392597198486328,0.6417953968048096,0.41250330209732056,-0.058127809315919876
2,sae_recons,target,0.4148343801498413,0.940014123916626,0.7740587592124939,0.8929576873779297,2.75942325592041,0.6417953968048096,0.41250330209732056,-0.058127809315919876
2,sae_diff,target,0.1974639892578125,0.9463655948638916,0.6072402000427246,0.8873239159584045,3.004920244216919,0.6417953968048096,0.41250330209732056,-0.058127809315919876
3,sae_input,target,0.4191427230834961,0.9336627125740051,0.774871826171875,0.8985915184020996,2.9913885593414307,0.6323426961898804,0.4307584762573242,-0.025999397039413452
3,sae_recons,target,0.19490714371204376,0.9576570391654968,0.5256053805351257,0.9183098077774048,2.6567230224609375,0.6323426961898804,0.4307584762573242,-0.025999397039413452
3,sae_diff,target,0.08632032573223114,0.968948483467102,0.4367518723011017,0.8845070004463196,2.7985639572143555,0.6323426961898804,0.4307584762573242,-0.025999397039413452
4,sae_input,target,0.3558293581008911,0.9414255619049072,0.8280438184738159,0.9126760363578796,3.123093605041504,0.6895674467086792,0.39963871240615845,-0.03598952293395996
4,sae_recons,target,0.565957248210907,0.9117854833602905,0.9811741709709167,0.8901408314704895,2.5753793716430664,0.6895674467086792,0.39963871240615845,-0.03598952293395996
4,sae_diff,target,0.23857206106185913,0.9350740909576416,0.5280503034591675,0.8957746028900146,2.8937716484069824,0.6895674467086792,0.39963871240615845,-0.03598952293395996
5,sae_input,target,1.1751158237457275,0.8899082541465759,1.5772966146469116,0.8704224824905396,2.6811769008636475,0.6057406067848206,0.3954791724681854,-0.023375533521175385
5,sae_recons,target,0.7127596735954285,0.9026111960411072,0.9013843536376953,0.8647887110710144,2.7884020805358887,0.6057406067848206,0.3954791724681854,-0.023375533521175385
5,sae_diff,target,0.282452791929245,0.9357798099517822,0.5432599186897278,0.9042253494262695,3.155003070831299,0.6057406067848206,0.3954791724681854,-0.023375533521175385
6,sae_input,target,0.48442012071609497,0.940014123916626,1.3922548294067383,0.8732393980026245,2.7630839347839355,0.6676461696624756,0.42780882120132446,-0.02677242085337639
6,sae_recons,target,0.449238657951355,0.9329569935798645,0.9883732795715332,0.8816900849342346,2.493258237838745,0.6676461696624756,0.42780882120132446,-0.02677242085337639
6,sae_diff,target,0.10020818561315536,0.9724770784378052,0.5190650820732117,0.8873239159584045,2.947535276412964,0.6676461696624756,0.42780882120132446,-0.02677242085337639
