Seed,Feature Type,Label,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Weight Norm,Cosine Sim Input-Recons,Cosine Sim Input-Diff,Cosine Sim Recons-Diff
0,sae_input,label,0.018489405512809753,0.9954032301902771,0.03814708814024925,0.9933221936225891,3.3511345386505127,0.22058455646038055,0.480177104473114,-0.17069163918495178
0,sae_recons,label,0.10088598728179932,0.9728373885154724,0.14453817903995514,0.9616026282310486,3.824887275695801,0.22058455646038055,0.480177104473114,-0.17069163918495178
0,sae_diff,label,0.05200584605336189,0.9857918620109558,0.07121814042329788,0.9866443872451782,3.195544958114624,0.22058455646038055,0.480177104473114,-0.17069163918495178
1,sae_input,label,0.36684927344322205,0.9318846464157104,0.4437601566314697,0.926544189453125,3.9972801208496094,0.20614109933376312,0.492891788482666,-0.17882154881954193
1,sae_recons,label,1.1751677989959717,0.8140408992767334,1.0333802700042725,0.8146911263465881,4.47404670715332,0.20614109933376312,0.492891788482666,-0.17882154881954193
1,sae_diff,label,0.12002617865800858,0.9765983819961548,0.14636032283306122,0.9816360473632812,3.9596943855285645,0.20614109933376312,0.492891788482666,-0.17882154881954193
2,sae_input,label,0.06605817377567291,0.9903886318206787,0.07991598546504974,0.9833054542541504,4.011286735534668,0.2076101005077362,0.49648770689964294,-0.1709410548210144
2,sae_recons,label,1.314131259918213,0.7822816371917725,1.0409395694732666,0.8196994662284851,3.9609696865081787,0.2076101005077362,0.49648770689964294,-0.1709410548210144
2,sae_diff,label,0.06658072769641876,0.9857918620109558,0.1227806806564331,0.9766277074813843,3.475088357925415,0.2076101005077362,0.49648770689964294,-0.1709410548210144
3,sae_input,label,0.2939518392086029,0.9456748366355896,0.2028217762708664,0.9515859484672546,3.6783666610717773,0.21443676948547363,0.4873708188533783,-0.18343621492385864
3,sae_recons,label,0.48150721192359924,0.9193480610847473,0.2887916564941406,0.9398998022079468,4.795228481292725,0.21443676948547363,0.4873708188533783,-0.18343621492385864
3,sae_diff,label,0.03663228452205658,0.9912243485450745,0.020562026649713516,0.9933221936225891,3.840487003326416,0.21443676948547363,0.4873708188533783,-0.18343621492385864
