Seed,Feature Type,Label,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Weight Norm,Cosine Sim Input-Recons,Cosine Sim Input-Diff,Cosine Sim Recons-Diff
42,sae_input,target,3.5890309810638428,0.7490000128746033,5.962839126586914,0.6420000195503235,2.7949588298797607,0.63773113489151,0.3725487291812897,-0.008939726278185844
42,sae_recons,target,4.084766864776611,0.7130000591278076,5.7040228843688965,0.612000048160553,2.564502477645874,0.63773113489151,0.3725487291812897,-0.008939726278185844
42,sae_diff,target,0.40763214230537415,0.9020000696182251,2.1095314025878906,0.690000057220459,3.3566863536834717,0.63773113489151,0.3725487291812897,-0.008939726278185844
43,sae_input,target,2.227545976638794,0.8165000677108765,4.4893012046813965,0.7100000381469727,2.68174409866333,0.6266239881515503,0.38699889183044434,-0.020893601700663567
43,sae_recons,target,4.684730052947998,0.7415000200271606,6.766737937927246,0.6760000586509705,2.593390941619873,0.6266239881515503,0.38699889183044434,-0.020893601700663567
43,sae_diff,target,0.5060423612594604,0.8865000605583191,2.552046537399292,0.6360000371932983,3.4006853103637695,0.6266239881515503,0.38699889183044434,-0.020893601700663567
44,sae_input,target,1.9146358966827393,0.8250000476837158,4.264430046081543,0.7020000219345093,2.8074162006378174,0.6312601566314697,0.4050475060939789,0.027604306116700172
44,sae_recons,target,2.7098238468170166,0.7695000171661377,4.717721939086914,0.6800000071525574,2.634166955947876,0.6312601566314697,0.4050475060939789,0.027604306116700172
44,sae_diff,target,0.4647134244441986,0.8845000267028809,2.61006760597229,0.6640000343322754,3.3826355934143066,0.6312601566314697,0.4050475060939789,0.027604306116700172
45,sae_input,target,3.30877947807312,0.7675000429153442,5.097073078155518,0.6960000395774841,2.8997185230255127,0.6297268867492676,0.397614985704422,-0.029219908639788628
45,sae_recons,target,3.1197004318237305,0.7305000424385071,4.546308994293213,0.6520000100135803,2.6002016067504883,0.6297268867492676,0.397614985704422,-0.029219908639788628
