Seed,Feature Type,Label,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Weight Norm,Cosine Sim Input-Recons,Cosine Sim Input-Diff,Cosine Sim Recons-Diff
0,sae_input,label,0.025479011237621307,0.9958211183547974,0.06244203820824623,0.9883138537406921,2.693898916244507,0.47804075479507446,0.5115784406661987,-0.11158612370491028
0,sae_recons,label,0.37687212228775024,0.9460927248001099,0.39803627133369446,0.9565942883491516,3.68283748626709,0.47804075479507446,0.5115784406661987,-0.11158612370491028
0,sae_diff,label,0.025131843984127045,0.9949853420257568,0.07274483889341354,0.9916527271270752,3.2947134971618652,0.47804075479507446,0.5115784406661987,-0.11158612370491028
0,sae_input,has_alice,3.0313758170308347e-09,1.0,3.388474567600497e-08,1.0,2.12137770652771,0.5870403051376343,0.5287625789642334,0.03751298785209656
0,sae_recons,has_alice,0.006058903411030769,0.998328447341919,0.050484489649534225,0.9916527271270752,3.092136859893799,0.5870403051376343,0.5287625789642334,0.03751298785209656
0,sae_diff,has_alice,8.19225260784151e-06,1.0,8.179536962416023e-06,1.0,1.4090620279312134,0.5870403051376343,0.5287625789642334,0.03751298785209656
0,sae_input,has_not,2.1455150166507478e-18,1.0,1.1203031468314012e-17,1.0,1.5339621305465698,0.745053768157959,0.4262157678604126,0.10059203952550888
0,sae_recons,has_not,1.5941065356628314e-08,1.0,3.8210657749004895e-08,1.0,1.5068615674972534,0.745053768157959,0.4262157678604126,0.10059203952550888
0,sae_diff,has_not,5.091195376394353e-08,1.0,2.2577589220418304e-07,1.0,1.5380773544311523,0.745053768157959,0.4262157678604126,0.10059203952550888
0,sae_input,has_alice xor has_not,0.013098510913550854,0.9958211183547974,0.006934882141649723,0.9966610670089722,2.8870625495910645,0.403441846370697,0.5128339529037476,-0.1854374259710312
0,sae_recons,has_alice xor has_not,0.04302547872066498,0.9878813028335571,0.0636378824710846,0.9816360473632812,3.283445119857788,0.403441846370697,0.5128339529037476,-0.1854374259710312
0,sae_diff,has_alice xor has_not,0.00012672973389271647,1.0,0.0031808544881641865,0.9983305335044861,3.034641981124878,0.403441846370697,0.5128339529037476,-0.1854374259710312
0,sae_input,has_alice xor label,0.3086678683757782,0.9126619100570679,0.3126694858074188,0.9115191698074341,3.087857484817505,0.3079374432563782,0.4397110044956207,-0.3391369879245758
0,sae_recons,has_alice xor label,0.7934160232543945,0.8420392274856567,1.1269007921218872,0.829716145992279,3.0245957374572754,0.3079374432563782,0.4397110044956207,-0.3391369879245758
0,sae_diff,has_alice xor label,0.21097597479820251,0.9373171329498291,0.32375335693359375,0.913188636302948,3.2913053035736084,0.3079374432563782,0.4397110044956207,-0.3391369879245758
0,sae_input,has_not xor label,0.08012796938419342,0.9866276383399963,0.15588179230690002,0.9849749207496643,3.3290562629699707,0.5249720811843872,0.5264248847961426,-0.07183519005775452
0,sae_recons,has_not xor label,0.15913279354572296,0.975344717502594,0.2848677635192871,0.9666109681129456,3.0970380306243896,0.5249720811843872,0.5264248847961426,-0.07183519005775452
0,sae_diff,has_not xor label,0.012185044586658478,0.9962390065193176,0.009799700230360031,0.9949916005134583,3.177656412124634,0.5249720811843872,0.5264248847961426,-0.07183519005775452
1,sae_input,label,0.05044406279921532,0.9895528554916382,0.09519858658313751,0.9899832606315613,3.4562385082244873,0.48965680599212646,0.4789141118526459,-0.08750644326210022
1,sae_recons,label,0.0708557590842247,0.9870455265045166,0.22280734777450562,0.9732887744903564,3.5243613719940186,0.48965680599212646,0.4789141118526459,-0.08750644326210022
1,sae_diff,label,0.012795893475413322,0.9966568946838379,0.058425404131412506,0.9899832606315613,3.2643625736236572,0.48965680599212646,0.4789141118526459,-0.08750644326210022
1,sae_input,has_alice,1.3786350727684749e-08,1.0,5.128169000556682e-10,1.0,2.0876762866973877,0.5660818815231323,0.5968247652053833,0.05579237639904022
1,sae_recons,has_alice,6.727167055942118e-05,1.0,0.0001928059646161273,1.0,2.84598970413208,0.5660818815231323,0.5968247652053833,0.05579237639904022
1,sae_diff,has_alice,1.266961248802545e-06,1.0,8.318699507015026e-09,1.0,1.9324008226394653,0.5660818815231323,0.5968247652053833,0.05579237639904022
1,sae_input,has_not,9.008695087686647e-07,1.0,3.502643508568326e-08,1.0,1.6152747869491577,0.7572091817855835,0.43471550941467285,0.07348737120628357
1,sae_recons,has_not,3.626592715022525e-08,1.0,2.46856757257774e-06,1.0,1.5791486501693726,0.7572091817855835,0.43471550941467285,0.07348737120628357
1,sae_diff,has_not,5.191903369450301e-07,1.0,9.819549617873236e-09,1.0,1.5143550634384155,0.7572091817855835,0.43471550941467285,0.07348737120628357
1,sae_input,has_alice xor has_not,0.32062458992004395,0.9210196137428284,0.47546181082725525,0.9065108299255371,2.766282320022583,0.406735897064209,0.5145175457000732,-0.15797355771064758
1,sae_recons,has_alice xor has_not,0.6022184491157532,0.8884245157241821,0.7594300508499146,0.8848080039024353,3.2304885387420654,0.406735897064209,0.5145175457000732,-0.15797355771064758
1,sae_diff,has_alice xor has_not,0.006269183941185474,0.9987463355064392,0.012103642337024212,0.9966610670089722,2.0176713466644287,0.406735897064209,0.5145175457000732,-0.15797355771064758
1,sae_input,has_alice xor label,3.062161922454834,0.6276640295982361,3.6512341499328613,0.5909849405288696,2.995926856994629,0.3268525302410126,0.46585214138031006,-0.3362518548965454
1,sae_recons,has_alice xor label,1.8693838119506836,0.7567906379699707,2.358243942260742,0.7362270355224609,3.2006540298461914,0.3268525302410126,0.46585214138031006,-0.3362518548965454
