Seed,Feature Type,Label,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Weight Norm,Cosine Sim Input-Recons,Cosine Sim Input-Diff,Cosine Sim Recons-Diff
0,sae_input,label,0.06245904415845871,0.9949853420257568,0.09048435837030411,0.9933221936225891,3.556516647338867,0.5407897233963013,0.530517041683197,-0.05237646400928497
0,sae_recons,label,0.13977715373039246,0.9795235991477966,0.16507457196712494,0.9749582409858704,3.215559720993042,0.5407897233963013,0.530517041683197,-0.05237646400928497
0,sae_diff,label,0.06079670786857605,0.9887170791625977,0.1303175985813141,0.9782971143722534,3.444647789001465,0.5407897233963013,0.530517041683197,-0.05237646400928497
1,sae_input,label,0.33218875527381897,0.9694943428039551,0.3654361665248871,0.9732887744903564,3.2522079944610596,0.5074737071990967,0.5307157039642334,-0.05385717749595642
1,sae_recons,label,0.21645712852478027,0.9761804938316345,0.30225419998168945,0.9616026282310486,3.4006149768829346,0.5074737071990967,0.5307157039642334,-0.05385717749595642
1,sae_diff,label,0.05375470221042633,0.9928959012031555,0.055618833750486374,0.9933221936225891,3.9071812629699707,0.5074737071990967,0.5307157039642334,-0.05385717749595642
2,sae_input,label,0.1436568796634674,0.9895528554916382,0.04038935899734497,0.9933221936225891,3.4431135654449463,0.5460067987442017,0.5093716979026794,-0.05207407847046852
2,sae_recons,label,0.204202800989151,0.9832845330238342,0.21351608633995056,0.9799665808677673,3.6331465244293213,0.5460067987442017,0.5093716979026794,-0.05207407847046852
2,sae_diff,label,0.0612441785633564,0.9933137893676758,0.11705701798200607,0.9916527271270752,3.7139346599578857,0.5460067987442017,0.5093716979026794,-0.05207407847046852
3,sae_input,label,0.04820438101887703,0.9954032301902771,0.10820688307285309,0.9899832606315613,3.045421600341797,0.5263712406158447,0.5539278388023376,-0.024217357859015465
3,sae_recons,label,0.18696437776088715,0.9782699346542358,0.19469112157821655,0.9782971143722534,3.1697463989257812,0.5263712406158447,0.5539278388023376,-0.024217357859015465
3,sae_diff,label,0.04032925143837929,0.993731677532196,0.05261272192001343,0.9933221936225891,3.295335054397583,0.5263712406158447,0.5539278388023376,-0.024217357859015465
4,sae_input,label,0.1839883178472519,0.9832845330238342,0.12004473805427551,0.9899832606315613,3.723205804824829,0.5265400409698486,0.5492837429046631,-0.07335028052330017
4,sae_recons,label,0.5644485950469971,0.9477642774581909,0.5601824522018433,0.9532554149627686,3.3549129962921143,0.5265400409698486,0.5492837429046631,-0.07335028052330017
4,sae_diff,label,0.023946277797222137,0.9966568946838379,0.08138339221477509,0.9916527271270752,4.296713352203369,0.5265400409698486,0.5492837429046631,-0.07335028052330017
5,sae_input,label,0.10590589791536331,0.9853739738464355,0.3411640524864197,0.9682804346084595,3.073002338409424,0.5243381857872009,0.49511247873306274,-0.057889603078365326
5,sae_recons,label,0.3247007429599762,0.9628081321716309,0.5206306576728821,0.9532554149627686,3.5328176021575928,0.5243381857872009,0.49511247873306274,-0.057889603078365326
5,sae_diff,label,0.01723925583064556,0.9949853420257568,0.3477138578891754,0.9816360473632812,3.4893434047698975,0.5243381857872009,0.49511247873306274,-0.057889603078365326
6,sae_input,label,0.06355157494544983,0.9954032301902771,0.0335904024541378,0.9933221936225891,3.2922868728637695,0.5387729406356812,0.5307143926620483,-0.022710001096129417
6,sae_recons,label,0.4562288820743561,0.941913902759552,0.5598645806312561,0.9282136559486389,3.244528293609619,0.5387729406356812,0.5307143926620483,-0.022710001096129417
6,sae_diff,label,0.07957030832767487,0.9857918620109558,0.14843523502349854,0.9799665808677673,3.319549560546875,0.5387729406356812,0.5307143926620483,-0.022710001096129417
7,sae_input,label,0.05481478571891785,0.9954032301902771,0.278007835149765,0.9866443872451782,3.748792886734009,0.5263756513595581,0.5560924410820007,-0.07284589111804962
7,sae_recons,label,0.062256596982479095,0.9924780130386353,0.25163716077804565,0.9816360473632812,3.397800922393799,0.5263756513595581,0.5560924410820007,-0.07284589111804962
7,sae_diff,label,0.028272615745663643,0.9970747828483582,0.18919740617275238,0.9866443872451782,4.118958950042725,0.5263756513595581,0.5560924410820007,-0.07284589111804962
8,sae_input,label,0.0429583303630352,0.9945674538612366,0.13191097974777222,0.9899832606315613,3.3969106674194336,0.5547699928283691,0.557378351688385,-0.010950631462037563
8,sae_recons,label,0.06759918481111526,0.992060124874115,0.07115404307842255,0.9949916005134583,3.676657199859619,0.5547699928283691,0.557378351688385,-0.010950631462037563
8,sae_diff,label,0.06697641313076019,0.9924780130386353,0.1506735235452652,0.9816360473632812,4.020778656005859,0.5547699928283691,0.557378351688385,-0.010950631462037563
9,sae_input,label,0.5621944069862366,0.9331383109092712,0.4577823579311371,0.9398998022079468,3.3641650676727295,0.5348819494247437,0.5064914226531982,-0.05159276723861694
9,sae_recons,label,0.07332336902618408,0.9899707436561584,0.05624283105134964,0.9949916005134583,3.2679100036621094,0.5348819494247437,0.5064914226531982,-0.05159276723861694
9,sae_diff,label,0.23081837594509125,0.966151237487793,0.21304506063461304,0.9716193079948425,4.101803302764893,0.5348819494247437,0.5064914226531982,-0.05159276723861694
10,sae_input,label,0.3841042220592499,0.9674049019813538,0.3667301833629608,0.9682804346084595,3.5991876125335693,0.492631733417511,0.557216465473175,-0.08339040726423264
10,sae_recons,label,0.09212096035480499,0.9891349673271179,0.09190543740987778,0.9849749207496643,3.3083484172821045,0.492631733417511,0.557216465473175,-0.08339040726423264
10,sae_diff,label,0.17098833620548248,0.9824487566947937,0.3559204936027527,0.9732887744903564,3.834587812423706,0.492631733417511,0.557216465473175,-0.08339040726423264
